0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,clusterID
,,,,,,,,,,,0.07802066629140351,0.0796023710850759,0.08562187690368536,0.08999105701627495,0.09178933469455126,0.09203739597911519,0.09324526217946069,0.09423663312782321,0.0992846892298901,0.10067428963796096,0.10187872695563596,0.11016523716499108,0.11389551501930467,0.11449216950484017,0.11510253900935401,0.12547955305841638,0.12756755952716398,0.13368139544429272,0.13511500457507256,0.13594878127861484,0.13615098778899828,0.1406986495678358,0.14282261583598382,0.14146965713250198,0.14773744653514084,0.14905760576535762,0.15593776045286936,0.15508939372401903,0.1559860046842134,0.15776524491294233,0.1620930916699415,0.16367883062881838,0.16476049798712614,0.16479362500001885,0.16331021129692747,0.17002351499322693,0.17113628268055447,0.1734576152557311,0.17245847776392967,0.17518597659446766,0.1857296532918423,0.18335436318651882,0.19043138623587386,0.20121643101540768,0.19704710442868148,0.19468131701184385,0.19115939089815404,0.19181115271692714,0.19502943441899048,0.19284998771726883,0.19439524457700463,0.18837896294814022,0.18786354458659402,0.18711728207649117,0.1870364608109082,0.1869866923575921,0.18849334700918982,0.19676540421502725,0.19038400772329067,0.1925224927655751,0.18673306176906335,0.18552021753549988,0.18341861647547286,0.18118350722461182,0.18090199740390797,0.19574885477509865,0.19523051469593894,0.19280618134623206,0.1885445404167944,0.19880970234810244,0.19781505004014238,0.19645933264512877,0.18947673467417717,0.1828601385402857,0.18354810978328934,0.17808315036755562,0.17504675051112475,0.17187833171523487,0.16832463906078424,0.16409896144941255,0.1615268476982721,0.15926556549933263,0.16057936876494935,0.16810370844623435,0.16566486313484186,0.1650582278502626,0.16651590902869273,0.16449804592191916,0.1584857988663934,0.15880402170042243,0.1566855556571609,0.16339633561848402,0.15655997618331816,0.15309725206518632,0.15437104155553152,0.15364324376934574,0.15660605849458517,0.1575720023050106,0.15329701795580264,0.15471617063641585,9
,,,,,,,,,,,0.14760307629918318,0.1587831001852426,0.1657469314583598,0.16881126018915485,0.17193570473873987,0.17298415874953443,0.17640485961353888,0.18441208041508347,0.19480856623447207,0.2094645341674466,0.2119984646913633,0.21114605990650823,0.21540898517018395,0.21752501930177942,0.21692991566501849,0.21204928570230125,0.21820746685501002,0.22715444971551582,0.22831780850360306,0.2310162439775546,0.22802104437519682,0.23132287195984907,0.23166236956682618,0.23137089544795197,0.23157247217440788,0.22843579093908978,0.22421177771197423,0.22859772324284264,0.22739170180051474,0.2256827349453154,0.22022459691288993,0.22401096061318634,0.22478270656246668,0.22279945705876536,0.2355720166876131,0.23029739666294313,0.22282194825629395,0.2167737527891881,0.22255074518292098,0.22089514230182508,0.2273763912286554,0.22608119655360318,0.22475771096905917,0.23826383241771185,0.2361850862197255,0.23534434431109202,0.23463673134177726,0.22993408346334332,0.23838502205168535,0.23657200449056492,0.23331957243180293,0.23503474979726954,0.2330386932603591,0.23180053350378496,0.2253828451031369,0.2284874702901836,0.22626188099811542,0.2328996059193808,0.22975215132955004,0.22955445172813102,0.22868411038356823,0.22316836066731555,0.2241053395112894,0.22110612877276245,0.2192893294339963,0.22639152522992773,0.22408415095089534,0.22223487959896362,0.22095688426318816,0.21632340356734886,0.21371923235776905,0.2080897764321449,0.21216613671833642,0.215008356765251,0.21775704968920814,0.21137471587650458,0.20908789733004393,0.20757799560422668,0.20940316889065927,0.20480332816882432,0.20152666904149574,0.2003526294435939,0.199929161395978,0.1981512881963114,0.19792328296508216,0.19706887361449646,0.19593300964088234,0.1931059233525173,0.19022639445561132,0.18721356402645783,0.18922486560408255,0.18812168415952632,0.18507582430716688,0.18831273482147642,0.18544013343508695,0.1816135879810333,0.17564560459532394,0.1734339387828852,0.16793958883899132,0.16996074754786308,18
,,,,,,,,,,,0.15695639692646676,0.16076089318744716,0.159269055170086,0.16457814499023674,0.15999274665775523,0.15698386091949706,0.16013866972662194,0.16833701603353704,0.16390439239462018,0.1636759068032466,0.1749373294624294,0.17805200232806712,0.18469669657978804,0.17857897572584613,0.18146870482193148,0.17712860311562573,0.17853270670196136,0.19027025616061272,0.18849935932625492,0.1931243811407237,0.18707608139934845,0.19529071064271106,0.19026333431412543,0.1909475529869079,0.19249349469773475,0.18603421609337908,0.1876122494214209,0.18705323731863552,0.1867647716918954,0.19773875797654458,0.20109607360265025,0.19934728095334447,0.20656536899065084,0.2045225612955094,0.20301933876184527,0.20251560133275126,0.20285997373719689,0.2019703060203272,0.19993630239169147,0.20100825568255185,0.19622728772243944,0.1989844030392137,0.19871473649366947,0.19548710498022168,0.19111959821839927,0.19073371183616963,0.18902917129228106,0.1849911854304142,0.18152637492816703,0.18518948003565042,0.18530731479318246,0.184256917515605,0.1865494149774179,0.1838702358867563,0.18085199757329695,0.1789010375228404,0.17779118073588435,0.17859811318983973,0.1773871056276931,0.1772907576598912,0.1774259766856672,0.17611293753010027,0.17826040208335492,0.17462345153948913,0.17662203768329143,0.17149667375614036,0.17199769526141656,0.1732102279165419,0.17322038091713354,0.17211254930713188,0.16967222551366642,0.1786612951230372,0.1773265206793382,0.1756945437428403,0.17308221006504293,0.17220010644220168,0.177100029868447,0.17867978985785626,0.17982308573591857,0.18026383903882348,0.17896910254150464,0.17484914749105374,0.16825307710476153,0.17196330967442439,0.16816368366640838,0.16225055580116177,0.158001521967605,0.15645335033385285,0.16116387004532515,0.16682087890988162,0.16854180257995954,0.16995847030296696,0.17618706739363282,0.1758793533479885,0.17441478583741973,0.17156384266592042,0.17186925866579134,0.17399092216718506,0.1773132035498471,0.18596845166150602,2
,,,,,,,,,,,0.26989280880564404,0.2630018919095268,0.2669174793211972,0.2592703538253445,0.26648822013748985,0.2578472839039753,0.25983992658045363,0.26503711949363407,0.27325972994402015,0.27152643014726885,0.27134411282848403,0.26386377013548934,0.26848302165162174,0.2794160039332264,0.2726855419694307,0.2706613835739248,0.26979059941116873,0.2675497254419572,0.26847104854803416,0.2613773455415483,0.2652835900282246,0.26120228546957114,0.2547258467603273,0.25086719388228945,0.24798419770864183,0.24985457060764887,0.26029328847042255,0.2594869065176665,0.25649223009492306,0.26241570778584256,0.2585242277196826,0.2538020467702201,0.2529538388032621,0.24830477921478114,0.2526859900039603,0.2591001915476894,0.25753903744442397,0.26372238954870264,0.2608090355239208,0.257421724824805,0.2557357721590767,0.25087588507748493,0.2490556573726461,0.24451429801065364,0.24620090127457367,0.24248036701831552,0.24604015274341776,0.25516130501113893,0.25489459674785364,0.2520286114623903,0.24852884894821708,0.2429809802183856,0.2429626552670315,0.23846058116011326,0.23582711616151786,0.2333795052720383,0.22893070756940276,0.2225117234568092,0.21667438689790067,0.2150813481860015,0.20929966432973174,0.20735637935708612,0.20661864574960756,0.20317319314642804,0.19855252000418785,0.20752454225582076,0.20514258203100674,0.2031806441602908,0.20187022999704532,0.20577015414902672,0.210797657312241,0.20758036665651283,0.20281999682098648,0.20071646835579574,0.19722997744761828,0.19581422810358817,0.19200195433403053,0.1900645538354801,0.20430153349600863,0.20072386004657508,0.19922630297995103,0.19839653844066646,0.19472295389698724,0.1929491284424421,0.20764571636861448,0.2053605554044389,0.20118680642423437,0.20977639056946923,0.2071000828133154,0.20664714683366592,0.2021834988317685,0.19978311510356894,0.1975314793117986,0.20155524436446925,0.1975416656102219,0.2025434782840958,0.19891207163655578,0.19502230905965673,0.19174804727162206,0.1901448952675901,7
,,,,,,,,,,,0.060918954516933015,0.06637058488768457,0.0732041235972261,0.0718182327809013,0.07537621773932218,0.08519689038711514,0.09580330581348025,0.10221619484889069,0.10329905098223642,0.10616160948976486,0.11152891305236888,0.12201262203441675,0.11844546591525174,0.1343174354099063,0.13294323430576319,0.1405156231374146,0.14190485817990278,0.13777323971185285,0.14393782964227392,0.14437948625413316,0.15727623843777241,0.1652969349369592,0.1629611813544387,0.1597861763794817,0.16509096328295966,0.16578760865103703,0.16518476733337284,0.16393367224660815,0.1623725175958078,0.16370547820780934,0.16412217377507904,0.1735860143298695,0.1728197118288948,0.1729900465518782,0.18003117430807625,0.1813437122673357,0.1863304672606424,0.1872397331928228,0.18781658380884417,0.1909555173143112,0.19044003900944287,0.1889459301313026,0.18750432667188882,0.1877711340190145,0.1975764953936741,0.2006403235598651,0.19902180498447125,0.19661827111002683,0.1922519614576268,0.1931084544365664,0.18829790918083836,0.18548325522873133,0.1960571559141194,0.19515693916345844,0.19067336935392604,0.19064745648430653,0.19017670372530016,0.19255689787873392,0.19879145679345092,0.20517317754136244,0.20055842602044666,0.20025798643144635,0.2049698132900695,0.19680618390143517,0.19930467734973206,0.19553444174251688,0.19561133093781133,0.19191792985706513,0.1889868644902381,0.18676505925519093,0.18072735810702914,0.18177785113588762,0.18679927110519506,0.18728431260560796,0.18644482971131315,0.1856608572681122,0.18134318768859833,0.18877267902485614,0.18900948292682007,0.18152160063687298,0.18542178410694635,0.18510912260786874,0.18744135300172166,0.1894987089109181,0.19816772832190463,0.19118362551411713,0.18602431429668462,0.19352477682002298,0.19254064721509115,0.19327766715217518,0.19182349775092117,0.20146812768982658,0.20029013879942573,0.19867385105153815,0.19676595417875684,0.19536678066718596,0.19995904060805633,0.20130756734162766,0.19943717371360636,0.1936249614558733,9
,,,,,,,,,,,0.12700494462739934,0.13003893068718317,0.1287730169578895,0.1302181300005408,0.13345952970693262,0.13691200038543444,0.1370207968992629,0.14014273708690453,0.1466942019069417,0.1502694841444544,0.1482375453007275,0.1471379720657554,0.15014484855577054,0.1492093212417091,0.14900476202767887,0.15112630549683762,0.15244110187362156,0.15329292363013164,0.1596656855797729,0.16982849516636114,0.16921837572166074,0.16721372739717255,0.1690766287833795,0.17662001795205934,0.174404344204654,0.17424018772442354,0.17482022538599906,0.17090787952612063,0.17708092523286065,0.17624429193965002,0.18034195830432628,0.19019290525989485,0.18761954205928927,0.18898762469629016,0.18959289872312607,0.18512170420327764,0.19568475727872953,0.19176510331306376,0.18771287421205993,0.1861153820294405,0.1932050525975934,0.18876219255540913,0.18961066885431602,0.1917527089843674,0.19079322704813895,0.18806380723274732,0.18882991506245325,0.18981920040134065,0.18690685974122367,0.18755597737044324,0.19550187705259897,0.19307848541982353,0.19145863177482703,0.19344726310300384,0.1959689481103596,0.19169956854821524,0.19024843229831334,0.18863066719813676,0.1895550042249947,0.20072393390423318,0.1994848754697275,0.19594992973714054,0.194380888975343,0.19769116012584062,0.20678566154639041,0.20328861446984542,0.20223146220533905,0.20273297424038836,0.19917836196374555,0.2001419021110772,0.19561934349317162,0.19206585982925695,0.1930609540265835,0.18788438145569608,0.18728953295652698,0.19250371912370115,0.1989547595757213,0.19492809624133658,0.19215570549996006,0.1977525058051178,0.19078926288917122,0.1900405532330616,0.18337530598590085,0.19297608519323808,0.19210693717484928,0.18826288747491102,0.18738217066714316,0.19124417514911685,0.19138636588106206,0.18657938550116862,0.1831587495735199,0.17820731176815363,0.1779656299918177,0.1808773568915091,0.17817293077539903,0.17990352221546807,0.17398448063089253,0.17321411579711832,0.17318041376682156,0.17787287805214624,23
,,,,,,,,,,,0.07259181075843983,0.0755070648025325,0.07325640830004372,0.07123527826243141,0.07622348558193144,0.08174911694596718,0.0851638217244652,0.0892277584625747,0.09004856506393338,0.09502936242415096,0.09858397603992489,0.10626692755530383,0.11254942555193216,0.12667391611163117,0.1276563532729865,0.12789264828792535,0.1272106624636283,0.13349379580939671,0.13370295974272658,0.13539288101242447,0.1398856995227603,0.14610761092716137,0.14563606396406378,0.15115804340782366,0.15108496208441852,0.14963688885288567,0.15526259260504824,0.15762416307425445,0.1589590947885061,0.167723554709059,0.1718323398635876,0.16967813241005536,0.16754982844377397,0.16656038169305842,0.16837134094665046,0.17374344903517722,0.18207766220663835,0.1831469583681538,0.18443468690146167,0.1818464003094206,0.18066815428966435,0.18873492351254928,0.18638638349903214,0.18724906643312783,0.18628250676662506,0.18307610269380406,0.17949341559628754,0.17889505850545942,0.18145759302856243,0.1793408130098063,0.17646992282475357,0.17272094014083259,0.16729642927315833,0.1679181180067019,0.17712100552617915,0.17895717031244934,0.18301070774333172,0.18084435014054032,0.1820458177831372,0.18915551171192055,0.18590604681978104,0.18263874651837478,0.1798672661190953,0.19234311550237834,0.1851265039677126,0.1811964259592669,0.1780406957786001,0.1742642786207253,0.17417924887388098,0.17311037885351815,0.17164737544672184,0.16645311434380902,0.1640503698773599,0.1718814126876439,0.16855271554409004,0.17116885892706324,0.17117104607316844,0.1654567060269319,0.1626019614564005,0.16471573984207277,0.16785378128310935,0.1684185784299901,0.16727509976671634,0.17314112402206597,0.174132792784699,0.1695875037817136,0.17260092963489343,0.16831422044427344,0.16695177423417398,0.16727937545177182,0.1725509740851514,0.16910606654293342,0.16802624734638433,0.16816171536405033,0.1701704500812458,0.1737001497139169,0.1724280438285645,0.16791292104104985,0.1620019311330857,0.16256594347028516,21
,,,,,,,,,,,0.12547257867500466,0.12530593982006064,0.12745449073608653,0.1253331615214905,0.12407763195754479,0.12800191051953877,0.13414775995142547,0.12996998199171106,0.13408763825223213,0.13614062103061977,0.13719663798739154,0.13677486847094875,0.1414252385693774,0.14487622139535872,0.141937118609574,0.14550200771267147,0.15084113499762303,0.15210198357127205,0.15378574314414814,0.16269907568148664,0.1637159773567528,0.16576818401971927,0.1644443653795414,0.17389877512520885,0.18079601581806978,0.18481534209702713,0.1859892256895155,0.18643317765422013,0.18654702416895413,0.18575429390313844,0.18562628612334992,0.19014180355340332,0.18749569630490653,0.18781809328065865,0.19816870897904465,0.20288108641790312,0.21071929885207985,0.20882626932420448,0.20952251886956416,0.20897755948106927,0.20821117376134235,0.20562718030748608,0.202414490772268,0.2034756937456792,0.20454598793739298,0.20210539332030217,0.21167380100109032,0.21425244145010228,0.22467320679310268,0.22679962298842588,0.22828161753410967,0.22349380536307667,0.22270263686018862,0.22010070741727478,0.2165343226395419,0.2140878059670511,0.2126571278274919,0.21112802839891073,0.20796689738375326,0.2049198442760239,0.20447308931774655,0.20240890880738516,0.1962845421898723,0.19833359253671295,0.20432365145164097,0.20316513834596658,0.2001556305404612,0.19715160857047098,0.19353341241413985,0.19283053069559408,0.18570878992761305,0.18162032263264402,0.18138992191371478,0.17735844851109467,0.17437501604203473,0.18047462683926052,0.17782674335362064,0.17538454641948428,0.19002905203668474,0.18808191979595465,0.18563327716741035,0.1859895850169633,0.18084142930534058,0.17732499052864117,0.1782087249981888,0.17962568168335097,0.17692470322824175,0.18008208577649767,0.1851721755894147,0.19610249991782075,0.19012525151355422,0.1881661862512585,0.18355852094718986,0.18395288853206937,0.1821631964790634,0.17958615167546088,0.17364771279641622,0.17360161395299836,0.1733529065118784,0.1707715850890952,0
,,,,,,,,,,,0.12098127076761059,0.12143121687452817,0.11888624498587042,0.12163299377170735,0.129391129706529,0.1347059221348286,0.137308184870627,0.14552182210831718,0.15194337222412724,0.14986607540357785,0.146826771265401,0.15173384069451432,0.15246833086842296,0.15317061338115415,0.15382795740521266,0.15444623436278423,0.15614727961752065,0.15578276139859656,0.1529676640455728,0.15808591211565173,0.15595237546108645,0.15876294444500133,0.15853317098079886,0.16295173239778296,0.16260229350278316,0.16128799471297575,0.16227021267173108,0.16414680255741598,0.16244302464642318,0.16011196945309059,0.15984403520026505,0.16220608692884353,0.1603566384700834,0.15815984654788437,0.15725994733905005,0.15743530510813605,0.15826235009598258,0.15776695580900568,0.15680633307704808,0.1633450847311123,0.1675599389333838,0.1668201651772092,0.16756721636364505,0.16563609019597936,0.1668574429275672,0.1678061367443997,0.16664695080116723,0.1659415451503537,0.16248528482247446,0.16408833997213101,0.16326534830000194,0.15976716089259782,0.15864326352079489,0.15632182326627567,0.15570126859529165,0.16203722353260658,0.17160815217342593,0.168539636306236,0.17777728085939204,0.1757748098000943,0.1714860915565203,0.16862899383817806,0.16471944825355375,0.16184470779544582,0.16086761263444738,0.1569187495123977,0.15829271789549373,0.15708268958387245,0.15746519629025268,0.1569667010772606,0.15820589968364834,0.15598410747409838,0.16194301197591177,0.16234837130797877,0.16318947746403684,0.160100409288769,0.16058395348115306,0.17026515733390518,0.17188950088383428,0.17805580863494427,0.18487982031612635,0.18493126856359313,0.18913532815144918,0.18951749934022716,0.18689280473648864,0.18699749859652254,0.18315180502060596,0.18305357961054364,0.1811847281528487,0.18415325660117104,0.18160363716307312,0.18734348212097363,0.1834125928945713,0.18395854304793705,0.18733353250534893,0.1962712087797524,0.18992822931810818,0.1871422249606807,0.18110502070066584,0.17962477476130312,7
,,,,,,,,,,,0.09877264334301135,0.1026405704011146,0.10502447246086175,0.10794854777593264,0.11006476279199888,0.11528795680905159,0.11610577105284849,0.12199841560601361,0.1223793237326264,0.12477488116309411,0.12555246194748498,0.12676681249486968,0.12935376539060983,0.13062467178885928,0.12981226575772783,0.12760768224800967,0.1283848892205886,0.12665547788055442,0.12618723195659137,0.128346331839599,0.12850908619581636,0.12699320170434789,0.12901008425032748,0.12816763535125764,0.1320099580935789,0.13060892266129953,0.12923374561315068,0.13142814792574004,0.1327140004722993,0.13264624423352406,0.13523445168816645,0.13751185028839377,0.14174129171062197,0.14674812946785304,0.1495312183410363,0.14842122713243402,0.1465031135111656,0.15196497973098555,0.15165894165215252,0.1526872447331258,0.1531377183219938,0.15605297920152006,0.15454980755561762,0.15373061129948865,0.15445217836364133,0.15442739276883266,0.1534246331849954,0.152657049068846,0.15840154980885712,0.16502269171278544,0.1685938584910265,0.1719618334329689,0.17343924250115902,0.18427860592832823,0.185325263363354,0.18577567598560288,0.18232411075541835,0.17958436553812387,0.17945666350080136,0.17930760702348708,0.17733826178977186,0.18188335264078062,0.1790372306741553,0.17735820569699176,0.17380789968961613,0.17608644011863955,0.17779761236724664,0.18432986573945825,0.181457621445707,0.18333400413001558,0.17947513445195898,0.1791597916939173,0.1762884971067299,0.17844675398637153,0.17591884723900217,0.1859775651508609,0.1798411421802701,0.18045204395824935,0.17934284973671905,0.17745413449195305,0.1761539864618881,0.17460664274513688,0.17452562695675392,0.17078619982355733,0.171149177188911,0.17644069915009444,0.17736102127489323,0.17688172507041322,0.17575191254265118,0.1732745617818141,0.17488095592886185,0.17431195422514592,0.17665271846331454,0.18027480396810516,0.17975131786628248,0.17526899675175583,0.17442611044035183,0.1703704368625288,0.16906718751795283,0.16601040138419654,8
